AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Churn_Value
50,10.81008494,540.5042469,Premium,Unknown,Yes,Movies,Yes,TV,12.41689461,151.1714981,5,Fantasy,2.8983278864999997,8,Female,2,No,Unknown,ZZ4G2TMF8P,0,
90,15.20870875,614.1966064,Premium,Bank transfer,Yes,Movies,Yes,Unknown,15.19446306,14.35342959,3,Drama,2.043777149,2,Male,12,No,Unknown,YDZFY4XDSU,1,
99,9.945576014,614.1966064,Standard,Electronic check,Yes,TV Shows,No,TV,27.434609,174.6498673,48,Unknown,2.8983278864999997,0,Female,16,Yes,Unknown,P7Z356X98F,0,
44,6.479454973,614.1966064,Basic,Credit card,Yes,Movies,Yes,Computer,17.34225749,36.76798839,27,Action,3.95574787,4,Unknown,20,No,Yes,6OEX5I7KNV,0,
8,5.656137699,45.24910159,Premium,Bank transfer,Yes,Both,No,Mobile,33.08042823,11.71772088,4,Comedy,2.8983278864999997,0,Female,23,No,No,ARFC3VKEJ3,1,
64,10.63171116,680.4295141,Premium,Bank transfer,No,TV Shows,No,TV,36.35878503,170.2436827,47,Comedy,3.587985083,1,Male,6,No,Unknown,T68NQTTHB7,0,
76,11.96097604,909.0341789,Standard,Bank transfer,Yes,Movies,Yes,Computer,32.28181069,101.4019588,20,Action,2.786863709,4,Male,5,No,Unknown,7LMVU1UZ5R,0,
27,15.75110439,614.1966064,Basic,Mailed check,No,TV Shows,Yes,Computer,38.60696758,47.59388028,33,Unknown,2.8983278864999997,4,Male,17,No,Yes,UAG9XD3D47,1,
96,17.31646482,1662.380622,Premium,Bank transfer,No,Both,No,Mobile,35.01896632,63.98424929,32,Comedy,2.8983278864999997,2,Female,6,No,Unknown,W60OAVLA7F,0,
5,12.16988764,51.24043075,Premium,Credit card,No,Both,Yes,Computer,38.06189795,84.08697807,26,Drama,2.664996791,3,Female,6,No,Unknown,15LZ668ACH,0,
51,12.16988764,590.0332035,Standard,Unknown,Yes,Movies,No,Tablet,1.689876001,136.427925,47,Comedy,3.178016186,7,Unknown,15,Yes,Unknown,6VN1H5NMZH,0,
74,17.36996513,1285.37742,Standard,Unknown,No,Both,No,Tablet,18.22073837,172.0649279,22,Comedy,4.936836033,7,Female,7,No,Unknown,LY9P4R42SL,0,
37,10.37932136,384.0348904,Basic,Credit card,Yes,Both,Yes,Computer,8.105231653,98.61734665,41,Fantasy,1.455761026,2,Male,4,Yes,Unknown,FW1PIPB7B1,0,
97,19.83052645,1923.561065,Standard,Credit card,No,Movies,No,Computer,37.23291496,105.770567,3,Comedy,2.8983278864999997,0,Female,24,Yes,Unknown,5GM6WR4QLT,0,
50,7.281704255,364.0852127,Premium,Unknown,No,Movies,No,TV,13.41099446,7.322200626,44,Comedy,4.624857352,4,Male,2,No,No,3TRZWIDJYO,0,
15,6.391937862,95.87906793,Basic,Credit card,Yes,TV Shows,Yes,Unknown,32.13755967,64.98724543,35,Sci-Fi,2.8983278864999997,8,Male,15,Yes,Unknown,PNHCK6FRBW,0,
29,12.99842661,376.9543716,Unknown,Bank transfer,No,Both,No,Computer,22.83463813,66.6195662,47,Drama,2.8983278864999997,5,Female,4,No,Unknown,GX1QDGUH7L,1,
47,17.72691809,833.1651504,Premium,Electronic check,Yes,Movies,No,Tablet,14.31789193,93.04958367,26,Drama,2.8983278864999997,6,Male,23,No,Yes,VKYB0IEH6R,1,
22,12.16988764,614.1966064,Unknown,Bank transfer,No,Movies,No,Computer,38.19381782,124.7604021,44,Drama,2.607315427,8,Male,3,No,Unknown,YHYDXDWGKJ,0,
29,10.21581992,296.2587778,Premium,Electronic check,No,Movies,Yes,TV,17.77621774,6.171950992,40,Comedy,2.544258996,3,Female,5,No,Unknown,0V7T4OUFKT,0,
34,12.16988764,506.1767759,Standard,Bank transfer,No,Movies,Yes,Computer,22.88680095,96.27057426,11,Fantasy,2.8983278864999997,9,Male,12,No,Unknown,CLZ1M9MYQK,0,
82,8.590904341,704.4541559,Premium,Unknown,No,Movies,No,Computer,5.79103657,165.7680118,36,Action,3.414638906,5,Male,24,Yes,Unknown,97LVWKGWW4,0,
92,12.16988764,1103.308473,Premium,Unknown,No,TV Shows,No,Tablet,21.96611521,15.38686749,12,Drama,2.8983278864999997,3,Female,23,Yes,Unknown,TAPMGBC8KI,0,
81,13.80257758,1118.008784,Standard,Unknown,No,Both,No,TV,32.89537725,13.44578039,26,Fantasy,4.432479969,1,Female,19,Yes,Unknown,KM3SRQLGCY,0,
68,12.16988764,1194.85116,Basic,Electronic check,Yes,Both,No,Computer,3.818457378,70.95555302,14,Fantasy,2.8983278864999997,0,Female,9,No,Unknown,IG1BLL35T8,0,
68,12.16988764,967.6157074,Basic,Electronic check,Yes,Both,No,Tablet,36.35321107,56.49716457,14,Comedy,2.783647021,0,Male,23,Yes,Unknown,9O9MMH2E4R,0,
6,12.2651027,73.59061617,Standard,Electronic check,No,Both,Yes,Computer,26.73110304,46.50343704,27,Drama,2.8983278864999997,2,Female,17,Yes,Yes,WPFR2Z3BXH,1,
22,19.72323182,433.9111,Basic,Bank transfer,No,Movies,Yes,TV,39.5558653,141.6633561,30,Sci-Fi,2.393111815,2,Male,22,No,Unknown,UW6DW8SH36,0,
51,12.16988764,640.2066905,Basic,Mailed check,No,Both,Yes,Computer,23.92237362,167.6009751,18,Fantasy,2.8983278864999997,1,Female,6,No,Unknown,UUQ8BI65NE,0,
44,12.16988764,614.1966064,Premium,Unknown,Yes,Both,No,Mobile,15.36425482,43.35824587,31,Sci-Fi,2.875755813,4,Male,17,No,Unknown,28CGLM37E8,0,
52,12.16988764,662.2276347,Basic,Credit card,No,Both,No,Mobile,2.711162056,19.28397815,30,Action,3.198726838,7,Unknown,0,No,Unknown,HOP2UB0UL3,1,
69,19.15949722,1322.005308,Basic,Credit card,Yes,Both,Yes,Tablet,11.24003289,8.963731806,11,Sci-Fi,4.381333233,0,Male,18,Yes,No,VXDDTDI22I,0,
65,11.03196329,717.0776135,Premium,Unknown,Yes,Both,No,Mobile,2.561072631,92.65459245,25,Fantasy,2.997518989,5,Female,6,No,Unknown,M2AA93U36X,0,
39,17.74202931,614.1966064,Standard,Credit card,Yes,TV Shows,No,Mobile,32.46654574,48.73588755,20,Drama,1.954657421,4,Male,1,No,Unknown,5S2SA7GGCO,0,
22,9.801543644,614.1966064,Premium,Mailed check,No,Both,Yes,Computer,10.83072211,22.17722021,25,Sci-Fi,2.8983278864999997,7,Male,7,Yes,Unknown,G6BP6AGJTP,0,
30,8.877794838,266.3338451,Standard,Bank transfer,No,TV Shows,Yes,TV,33.42053557,174.9047494,22,Action,2.898639105,2,Female,21,Yes,Yes,3WBV3E1D36,0,
86,12.16988764,1106.984174,Premium,Bank transfer,Yes,TV Shows,No,TV,19.09592907,156.8807721,0,Unknown,2.8983278864999997,0,Male,18,Yes,Unknown,OGZFUS04WU,0,
5,8.90071517,44.50357585,Standard,Credit card,Yes,Both,Yes,Mobile,26.25872787,62.54815666,25,Action,2.8983278864999997,3,Female,18,No,Unknown,1K1M7OBMB3,0,
74,12.16988764,1400.629793,Standard,Bank transfer,No,Movies,No,Mobile,29.78768829,92.22789264,7,Sci-Fi,3.045945868,5,Female,14,No,Unknown,5XZJ4HOK0M,0,
72,18.61368383,1340.185236,Basic,Electronic check,Yes,Both,Yes,Computer,25.75871752,167.6314098,9,Comedy,3.113433649,7,Female,15,Yes,Unknown,RA0Q2B4M7A,0,
21,7.526048814,158.0470251,Standard,Credit card,Yes,Both,No,Mobile,27.97189253,30.7931058,18,Comedy,4.632832517,5,Male,8,No,Unknown,BWUL3E7213,0,
74,12.16988764,493.221473,Basic,Bank transfer,No,Both,No,Unknown,4.647168546,78.75998207,38,Comedy,2.393574943,7,Male,16,No,Unknown,NSJ7R2HKGE,0,
105,13.80314344,614.1966064,Standard,Credit card,Yes,Both,Yes,Mobile,37.57308266,15.03787051,4,Fantasy,2.8983278864999997,0,Unknown,18,Yes,Yes,LEQ2SPHHL6,0,
48,18.75560156,614.1966064,Premium,Unknown,Yes,Both,No,TV,15.50644146,136.2228235,40,Comedy,4.358640746,7,Female,24,No,Unknown,GLTG31MOIR,0,
93,12.85829112,1195.821074,Standard,Bank transfer,No,Both,Yes,TV,31.89030965,75.76074803,34,Action,4.049705036,4,Male,19,No,Unknown,CA2PHT9NWH,0,
112,15.74605161,614.1966064,Basic,Credit card,Yes,Both,Yes,Unknown,12.52050836,94.3277797,49,Unknown,2.518646281,5,Female,14,Yes,Unknown,GIJVMGRJFU,0,
11,10.39001471,614.1966064,Basic,Bank transfer,No,Both,No,Computer,18.11417037,79.03227554,42,Fantasy,1.050335379,4,Female,16,No,Yes,2L6HZ6JJGP,0,
40,16.33146642,653.2586567,Premium,Electronic check,No,Both,No,Tablet,26.51838696,148.5478274,30,Fantasy,3.126181063,3,Male,15,Yes,Unknown,26HYTQ71V5,0,
13,8.326028947,614.1966064,Premium,Unknown,Yes,TV Shows,No,Computer,35.49507282,178.0430622,15,Drama,3.531709993,0,Female,17,No,Unknown,ASUKOF827I,0,
7,12.16988764,130.0711559,Basic,Bank transfer,Yes,Both,Yes,Mobile,10.4198986,171.9547435,23,Unknown,2.789056391,0,Unknown,5,Yes,Unknown,6NWTMMXFNE,0,
71,18.3927713,1305.886762,Unknown,Unknown,No,Movies,No,TV,6.868602626,38.51091575,32,Action,1.399520573,1,Male,15,No,Unknown,YW1TQF8ENJ,0,
57,19.25634415,1097.611617,Premium,Bank transfer,No,Movies,No,Mobile,32.22730707,165.4952179,7,Comedy,2.8983278864999997,5,Male,23,No,Unknown,JY57X5TRMO,0,
75,5.321912124,399.1434093,Basic,Unknown,No,TV Shows,Yes,Computer,13.28975989,141.2181047,0,Action,2.8983278864999997,3,Female,18,No,Unknown,LNQORYMH26,0,
106,5.35138848,614.1966064,Standard,Unknown,Yes,Movies,Yes,TV,9.1585222,117.5164785,9,Action,1.171765951,1,Male,11,Yes,Unknown,GH9A22N66B,0,
35,13.45991027,614.1966064,Premium,Mailed check,No,Movies,No,TV,25.14219024,32.68506049,4,Comedy,2.593705056,6,Male,1,Yes,Unknown,VN65AE43O6,0,
75,13.90902216,1043.176662,Standard,Credit card,Yes,Both,No,Mobile,17.30177136,23.65357224,13,Action,4.01703588,4,Male,2,No,Yes,KS9FTKV2DQ,1,
36,15.92298983,614.1966064,Basic,Mailed check,No,Both,No,Computer,23.09477618,161.3812327,3,Comedy,2.8983278864999997,3,Male,2,No,Unknown,WABF53RSD0,0,
2,17.12165739,34.24331477,Standard,Mailed check,No,Movies,No,TV,32.41006919,56.23631938,20,Drama,4.634447557,8,Male,19,Yes,Yes,JCP7F0F4IZ,0,
86,12.16988764,1253.072311,Standard,Unknown,Yes,Movies,Yes,Computer,21.46149818,77.77099425,28,Fantasy,3.210023766,0,Male,12,Yes,Unknown,PHPFEBIGBE,0,
38,12.16988764,663.816374,Standard,Bank transfer,Yes,Both,Yes,TV,19.59603443,54.34176131,2,Drama,4.355195066,0,Male,1,No,Unknown,8YUG2KSKFD,1,
34,15.84628781,538.7737854,Standard,Unknown,Yes,Movies,Yes,Mobile,16.12236828,97.91702129,28,Comedy,4.075564622,5,Male,10,No,Unknown,O2RVL1WTJQ,0,
47,15.85612527,745.2378875,Premium,Unknown,No,Movies,Yes,TV,26.28875344,23.33021494,5,Comedy,2.8983278864999997,9,Female,14,No,Unknown,TWLBEGJPJE,1,
25,11.51263797,614.1966064,Basic,Unknown,Yes,TV Shows,Yes,TV,28.29125949,84.80992993,47,Fantasy,2.8983278864999997,7,Female,13,Yes,Unknown,JUSSZ0TYNB,0,
77,17.08414505,1315.479169,Basic,Bank transfer,Yes,Both,No,Computer,31.3043008,36.69464196,7,Unknown,2.8983278864999997,5,Male,17,Yes,Unknown,G7ZUOCOKKN,1,
55,13.2837951,730.6087308,Basic,Bank transfer,Yes,Movies,No,Mobile,8.655617151,39.13592484,31,Comedy,1.357740627,6,Female,10,No,Unknown,KGINLK6E4A,1,
100,8.569442147,856.9442147,Standard,Bank transfer,Yes,Movies,No,Tablet,9.916502462,35.82644276,1,Drama,1.118813478,5,Female,4,Yes,Unknown,3UBWONJ9HM,0,
34,8.894812618,302.423629,Premium,Mailed check,No,Both,Yes,TV,5.286921487,149.7997293,13,Drama,3.157066954,8,Female,6,Yes,Unknown,NOEYROI0WW,0,
44,12.16988764,811.7197284,Basic,Mailed check,Yes,Movies,Yes,Mobile,28.31281687,34.9621716,24,Unknown,2.493227573,2,Female,21,Yes,No,2639EQOIMD,0,
14,5.651174541,79.11644357,Premium,Electronic check,Yes,TV Shows,No,Mobile,32.31333871,36.21862679,43,Unknown,4.034370197,2,Male,16,No,Yes,XJSI88BT5K,0,
117,15.90899543,1861.352465,Premium,Credit card,Yes,TV Shows,Yes,TV,16.30205697,37.10177368,25,Drama,1.048046329,1,Male,21,No,Yes,DV417WR3H8,0,
74,12.16988764,1467.372948,Basic,Electronic check,Yes,Both,Yes,Tablet,21.48170004,80.07380832,33,Comedy,3.403898092,7,Female,17,No,Unknown,VKYYFI9JT0,0,
18,5.227676037,94.09816866,Standard,Electronic check,Yes,TV Shows,No,Mobile,28.17505237,36.55729586,26,Action,2.8983278864999997,4,Female,2,Yes,Yes,LTP4SEXPBP,0,
76,5.098481791,387.4846161,Basic,Credit card,No,TV Shows,No,Computer,20.73247849,68.05434114,1,Comedy,3.312491564,9,Female,16,No,Unknown,X2HXQZDL41,0,
63,10.93707284,689.0355887,Standard,Bank transfer,Yes,Both,Yes,TV,28.34693308,9.346276166,46,Comedy,2.784952374,8,Female,5,Yes,Unknown,MYP0E84TGK,0,
89,12.16988764,1643.807859,Standard,Mailed check,Yes,TV Shows,Yes,TV,5.564469963,39.82291651,2,Unknown,1.712375238,3,Male,13,No,Unknown,UOEK0FDKQI,0,
114,11.34857514,1293.737566,Basic,Mailed check,No,Movies,Yes,Unknown,33.35674864,96.70465211,3,Sci-Fi,1.490040651,2,Female,14,Yes,Unknown,D7V1GQP4ZS,0,
92,12.72039983,1170.276784,Premium,Unknown,No,Movies,No,Computer,22.68228121,21.54861792,36,Drama,1.113246983,7,Male,24,Yes,Unknown,BP4NVKDHAQ,0,
96,12.8461057,1233.226148,Basic,Electronic check,Yes,Both,No,TV,20.90232604,107.071988,15,Action,1.017711977,4,Male,10,Yes,Unknown,VJPEAO45MX,0,
54,9.033418657,487.8046075,Basic,Bank transfer,No,Movies,Yes,Mobile,15.18964797,137.9098836,19,Drama,2.8983278864999997,5,Male,14,Yes,No,QOKIE06Y78,0,
29,6.513702582,188.8973749,Standard,Mailed check,No,Movies,Yes,Computer,1.550091186,141.123494,7,Sci-Fi,3.779706485,5,Male,19,No,Yes,FB0YUU644W,0,
44,16.20045875,712.8201849,Basic,Electronic check,Yes,TV Shows,No,TV,18.39518222,98.88674996,28,Fantasy,2.55027012,8,Female,17,No,Unknown,VGMSYM5ULT,0,
5,13.15059559,65.75297796,Basic,Bank transfer,No,Both,No,Mobile,33.51242193,105.7436218,0,Action,2.8983278864999997,1,Male,21,Yes,Unknown,BKKCQWPOHH,0,
35,14.40135046,504.0472661,Basic,Mailed check,Yes,Both,No,Mobile,3.995640683,40.73587965,6,Comedy,2.8983278864999997,6,Male,24,Yes,Unknown,3VYTTJWF3S,1,
43,10.87395835,467.5802091,Standard,Unknown,No,Both,Yes,Computer,3.134801626,108.5186459,41,Drama,4.478729696,4,Unknown,10,No,No,6W8ONKVDV7,1,
62,17.58855249,1090.490254,Premium,Credit card,Yes,Both,No,TV,22.39657291,103.399753,14,Comedy,1.107166243,7,Female,24,No,Unknown,8OHY4PJDVC,0,
9,6.576820056,59.1913805,Basic,Credit card,No,Movies,No,Tablet,7.720693155,10.55954107,28,Comedy,4.186817971,2,Male,20,No,Unknown,DB37V024VF,0,
118,19.16117967,2261.019201,Standard,Electronic check,No,Both,Yes,Mobile,12.03288267,98.32812237,36,Action,2.8983278864999997,9,Male,21,No,Unknown,LPF96SC93N,0,
77,5.074658863,390.7487324,Basic,Credit card,No,TV Shows,Yes,TV,12.71429155,28.48867002,7,Sci-Fi,2.915367106,5,Female,22,No,Unknown,3DWFDWQTFK,1,
115,11.17884018,1285.566621,Standard,Electronic check,No,TV Shows,Yes,Computer,29.10355613,37.79579366,33,Comedy,2.488767229,2,Female,6,No,Unknown,UK3MUKUEJY,0,
55,12.16988764,785.7810093,Premium,Credit card,Yes,TV Shows,Yes,Mobile,23.9549387,39.85908713,5,Unknown,1.247498917,4,Female,16,Yes,Unknown,FOX2BV2O4O,0,
102,8.086772362,824.850781,Basic,Bank transfer,No,Movies,Yes,Tablet,10.70578262,142.6347907,40,Fantasy,2.763539525,3,Male,20,Yes,Yes,3RR2KKLO1L,0,
83,8.862518164,735.5890076,Unknown,Credit card,No,Both,No,Mobile,12.34074477,60.4220289,47,Drama,2.8983278864999997,8,Male,5,Yes,Unknown,4OUVQSSS9U,0,
116,9.249865017,1072.984342,Basic,Electronic check,No,Movies,Yes,Computer,20.31279749,11.44483961,40,Comedy,1.418501144,7,Female,1,Yes,Unknown,T9A50KD21Z,0,
19,6.125514978,116.3847846,Basic,Credit card,No,Movies,No,Tablet,6.268261829,148.0597727,29,Comedy,4.601373802,6,Male,13,No,Unknown,PO8QJ2Z8HO,0,
64,19.15448812,1225.88724,Premium,Electronic check,Yes,Movies,Yes,Tablet,5.172751964,17.91318089,33,Drama,4.700071953,2,Male,22,No,Unknown,Y3V5G1HCTY,0,
31,12.16988764,614.1966064,Basic,Electronic check,No,TV Shows,No,Mobile,15.0157414,130.7261486,31,Unknown,3.127755278,8,Male,13,No,Unknown,S74Y4BOE5G,0,
85,12.16988764,979.0630663,Standard,Bank transfer,No,Both,No,TV,18.06741365,77.21773934,20,Comedy,2.219642138,5,Male,15,Yes,Unknown,YZG6NV5X4V,0,
48,8.416702098,614.1966064,Basic,Bank transfer,Yes,Both,Yes,Computer,16.26015879,95.09496564,43,Fantasy,1.740133896,6,Male,7,No,Unknown,XR2V49I6RU,1,
53,19.34552892,1025.313033,Standard,Bank transfer,No,TV Shows,Yes,Computer,18.68784845,132.1633425,41,Sci-Fi,4.75130876,6,Male,8,Yes,No,TE1OOM5V4T,0,
7,9.112871943,614.1966064,Standard,Unknown,No,Movies,No,TV,27.35700682,51.54664081,46,Drama,3.459171178,7,Female,7,No,Unknown,H34GMGSYE2,0,
61,15.76363621,961.5818088,Basic,Credit card,Yes,Both,No,Computer,1.989430537,39.31289644,9,Sci-Fi,3.518966614,1,Male,19,No,Unknown,N0Z59F79IY,0,
12,17.03979192,204.477503,Basic,Electronic check,No,TV Shows,No,Tablet,12.43882228,84.63725429,21,Comedy,2.8983278864999997,4,Male,20,No,Unknown,PMZMT39TM8,1,
4,9.386695923,37.54678369,Premium,Credit card,No,Both,No,Computer,9.270005599,175.9761135,42,Comedy,3.126003185,5,Male,10,No,Unknown,EB38S923C3,1,
42,19.8310214,832.9028986,Standard,Mailed check,No,Movies,Yes,TV,16.09530187,36.73064189,30,Sci-Fi,1.081123422,5,Male,11,Yes,Unknown,7S0GPYV37B,0,
100,19.39617374,1939.617374,Premium,Bank transfer,Yes,Both,Yes,Mobile,20.35829793,104.4322419,2,Drama,2.170086946,2,Female,22,Yes,No,231LG9INNM,0,
80,9.485890208,758.8712167,Basic,Credit card,Yes,Both,Yes,Computer,2.626301607,116.6142778,22,Drama,1.18970656,3,Male,4,Yes,Yes,XUARYP9U38,0,
111,11.56225134,1283.409898,Standard,Bank transfer,No,TV Shows,Yes,TV,12.01352491,144.8916055,35,Drama,3.166852574,2,Male,10,Yes,Unknown,1JMFNFQWJ0,0,
116,12.16988764,1770.498011,Premium,Bank transfer,No,Movies,Yes,Mobile,32.66562067,176.3944291,49,Drama,4.873188576,0,Female,14,No,Yes,ZC098KOD0T,0,
118,13.87000274,1636.660323,Basic,Bank transfer,No,Both,No,Mobile,35.5209559,73.80555811,11,Comedy,1.66341215,4,Male,6,No,Yes,CIAX5QUITW,0,
82,12.16988764,1542.532433,Basic,Credit card,No,Movies,No,Mobile,3.552703525,105.6016161,17,Drama,2.8983278864999997,8,Male,21,Yes,Unknown,9YWSEVZLZU,0,
3,12.16988764,58.36260488,Basic,Unknown,Yes,Both,Yes,Tablet,21.53231286,152.6934474,21,Drama,2.8040309,5,Male,9,No,Unknown,SOENNLS0ZZ,0,
4,16.41761508,65.67046031,Standard,Unknown,Yes,Both,Yes,Computer,8.311723463,144.9427459,25,Unknown,4.656031491,2,Male,10,No,Unknown,9B218BRPRO,1,
41,17.89602979,733.7372212,Premium,Bank transfer,No,Both,No,Unknown,15.67358038,129.8150795,40,Comedy,1.941407814,3,Female,17,No,Unknown,01YBG6GK64,1,
11,12.16988764,174.2266164,Basic,Unknown,No,Both,Yes,Computer,11.43787113,147.3115014,12,Fantasy,4.257620545,3,Female,16,No,Unknown,O7R5D8PQF5,0,
7,8.525064687,59.67545281,Basic,Unknown,Yes,Movies,No,TV,21.75028547,135.6758785,1,Action,3.845935779,7,Female,0,No,No,WSC1RLBU1U,1,
17,13.00222187,221.0377718,Basic,Unknown,Yes,TV Shows,No,Mobile,1.586006239,19.71131717,14,Drama,2.8983278864999997,2,Female,18,Yes,Unknown,GEWJCYPGI4,0,
82,6.1504442,614.1966064,Unknown,Electronic check,No,TV Shows,Yes,Tablet,5.997497333,136.0866658,3,Fantasy,1.046296914,1,Male,24,No,Unknown,FLM86XY0XE,0,
66,12.16988764,544.5814377,Standard,Credit card,No,Both,No,Mobile,36.23434892,125.3937321,9,Drama,2.597758005,8,Male,12,No,Yes,JWX4CMXFI4,0,
70,16.16662433,1131.663703,Standard,Unknown,Yes,Both,Yes,Computer,36.67350746,38.27398072,35,Unknown,2.357277319,5,Male,4,No,Unknown,9LF5Q2JZR2,0,
89,9.530101643,848.1790462,Premium,Bank transfer,No,TV Shows,Yes,Computer,36.03776269,178.8328399,48,Drama,2.8983278864999997,3,Male,8,No,Yes,WQ6NX0CG5C,0,
24,19.41791573,466.0299776,Unknown,Credit card,No,TV Shows,No,TV,3.382733381,20.95126958,5,Unknown,4.985831211,0,Male,7,No,Yes,P5RY6QRLHG,1,
97,12.16988764,1099.171288,Premium,Credit card,No,TV Shows,No,TV,15.24728865,164.3057994,49,Fantasy,2.8983278864999997,7,Male,7,Yes,Unknown,17TTFHAES7,0,
110,15.16613042,1668.274347,Premium,Electronic check,Yes,Both,Yes,Computer,36.12130197,62.79114564,28,Comedy,3.308581813,1,Male,3,No,Unknown,H2BDU1OFU2,0,
105,6.150445615,645.7967896,Standard,Unknown,No,Movies,Yes,TV,8.89769077,105.0396817,22,Unknown,3.439343895,6,Male,8,Yes,Unknown,JC686RQTAE,0,
11,8.489214301,93.38135731,Unknown,Unknown,No,Both,No,Mobile,30.41472181,98.79806396,7,Sci-Fi,2.8983278864999997,2,Male,18,Yes,Yes,VTJ25VJ28Y,1,
53,12.8725271,682.2439363,Basic,Bank transfer,No,Movies,No,Tablet,23.06671016,65.05221771,17,Action,4.352617586,6,Female,5,No,Unknown,O1SK1I75KK,0,
15,12.16988764,118.9575328,Basic,Bank transfer,Yes,TV Shows,Yes,TV,29.7951284,130.1140424,40,Action,3.128039602,8,Male,22,No,Unknown,247QBESC58,0,
107,14.76106866,614.1966064,Premium,Credit card,Yes,Both,Yes,TV,23.08307082,32.67446195,47,Unknown,2.8983278864999997,0,Male,10,No,Unknown,8HEN296WKP,0,
30,12.54095276,376.2285829,Basic,Electronic check,No,Movies,No,TV,21.74299631,91.52963779,11,Action,2.8983278864999997,8,Female,17,No,Unknown,FX63S23LYD,0,
47,12.28781023,577.5270806,Standard,Credit card,No,Both,No,Computer,29.9774514,21.7547376,47,Fantasy,1.031957151,7,Female,4,Yes,Yes,Z64ASRAUTL,0,
25,6.595695868,164.8923967,Standard,Credit card,No,Both,No,Mobile,26.07462861,143.5943747,49,Comedy,2.8983278864999997,2,Male,24,Yes,Unknown,QWSRP5WYZ7,0,
5,10.4954665,52.47733249,Premium,Credit card,No,TV Shows,Yes,Mobile,25.41104451,89.18115662,23,Fantasy,2.8983278864999997,9,Male,17,Yes,Unknown,V93W1SHM2S,1,
45,12.16988764,614.1966064,Premium,Unknown,Yes,Movies,Yes,Computer,23.34458973,27.48166044,14,Comedy,2.8983278864999997,9,Male,2,No,Unknown,GW7PEJTX4J,1,
73,19.12870519,614.1966064,Unknown,Credit card,Yes,TV Shows,Yes,Mobile,21.11947981,107.8898053,11,Action,3.83158956,0,Female,17,No,Unknown,S4PEXCPIYO,0,
38,10.0177641,380.6750358,Basic,Bank transfer,Yes,Movies,No,Computer,21.12620075,53.49851143,43,Fantasy,1.7913748,2,Female,17,No,Yes,1I391AU3SN,0,
19,8.457707199,614.1966064,Premium,Credit card,Yes,TV Shows,Yes,Mobile,26.39754587,132.0455361,19,Fantasy,2.93030914,2,Male,13,No,Unknown,JQ7BSBM6QG,0,
21,13.66643901,286.9952193,Premium,Credit card,Yes,Movies,Yes,Computer,21.85138638,129.2123762,29,Comedy,2.172468406,5,Female,5,No,Unknown,YYRK02CCBH,0,
11,13.17045473,144.875002,Standard,Bank transfer,No,Both,No,TV,29.96336121,107.3325775,33,Fantasy,2.8983278864999997,8,Male,20,No,Unknown,FUDOYZD85H,0,
102,6.024801922,614.5297961,Standard,Unknown,No,Movies,No,Tablet,7.460384594,123.0137927,18,Comedy,4.755349323,6,Female,5,No,Unknown,3AFD9MOXI7,0,
17,13.52291788,229.889604,Basic,Credit card,No,TV Shows,No,Mobile,22.79290844,141.3187433,47,Unknown,2.8983278864999997,3,Male,10,Yes,Unknown,GVCL5UK6MS,0,
20,17.11019936,342.2039872,Basic,Bank transfer,Yes,TV Shows,No,Unknown,15.787631,116.3761283,44,Unknown,2.8983278864999997,1,Female,9,No,Unknown,GMVQP14J7R,1,
97,16.27565699,1578.738728,Standard,Bank transfer,Yes,Movies,Yes,Mobile,34.06903448,108.0226885,30,Comedy,3.565056524,4,Female,8,No,Unknown,TJGXX1GDMF,0,
77,18.29776897,1408.92821,Basic,Credit card,No,Both,No,Mobile,6.05154744,28.70683669,31,Fantasy,2.850931553,3,Male,24,Yes,Unknown,TCRTN1NY13,0,
29,19.61083833,568.7143115,Premium,Electronic check,No,Both,Yes,TV,5.444260277,162.6067065,24,Comedy,2.8983278864999997,9,Male,9,Yes,Unknown,J851EH2P0G,1,
13,14.3660329,186.7584277,Standard,Electronic check,No,TV Shows,No,TV,38.75530755,153.9948949,30,Comedy,2.8983278864999997,1,Male,9,No,Unknown,CWILI8TNWV,0,
66,12.3881865,614.1966064,Standard,Credit card,No,TV Shows,Yes,Mobile,17.00480461,141.7038693,32,Sci-Fi,2.803667867,8,Male,22,Yes,Unknown,M0H4U2DO74,0,
97,12.97429546,1258.50666,Premium,Bank transfer,No,TV Shows,No,Mobile,37.98194032,28.12494461,13,Comedy,1.506824927,0,Female,8,No,Unknown,0MQSP0FFYD,0,
20,6.271160031,614.1966064,Standard,Bank transfer,Yes,Movies,No,TV,23.03911622,164.5259107,35,Sci-Fi,2.8983278864999997,6,Male,20,Yes,Unknown,Y9EZJSHPQI,0,
109,9.380608515,1022.486328,Basic,Electronic check,Yes,Both,No,Unknown,9.269996125,176.5454196,19,Action,2.8983278864999997,7,Male,14,Yes,Unknown,S26SQPQ7U5,0,
12,12.16988764,614.1966064,Premium,Unknown,No,Both,Yes,Computer,8.692922195,112.0082698,16,Drama,2.54698002,4,Male,1,No,Unknown,4UDTGLTDRJ,0,
